"id;sequence"
"0,937200788066072;0,468010699238643;0,29999942281237;0,954698707483127;0,428159026500562;0,238624896718204;0,499813547098899;0,221880280329292;0,223958257710168;0,793138526161;0,662343202594165;0,866682968332069;0,802280381891733;0,575294450035461;0,89961770145536;0,640613913842785"
"0,474795273461117;0,761779620380009;0,468468439539002;0,987765018159;0,574114550480891;0,3993573167532;0,207850889928183;0,541294449763638;0,794090443605479;0,109936176812098;0,88981406922971;0,650600746975332;0,143081694550753;0,23182822162491;0,539984692069117;0,926891687469209"
"0,614280179789375;0,826833751366766;0,742846678282857;0,595257920065748;0,734098887715023;0,0461111217467224;0,806570170750272;0,0151453381843485;0,945918187394947;0,42925532424302;0,406206432615707;0,656170302337021;0,107237742374654;0,198502690945598;0,103439545881579;0,0170460181738461"
"0,807484334958193;0,898241890949539;0,737604557022778;0,041107918758033;0,796158347661362;0,0515128598637861;0,574039123535058;0,690737953120973;0,414869312192844;0,00966576162498589;0,143246631154752;0,843341211048968;0,870134527618408;0,269340780644642;0,45982961804084;0,800483992154187"
"0,426222397750351;0,91637285289497;0,328870276265536;0,0434155364538733;0,269002392278345;0,941560307336173;0,128425801242722;0,931427027358112;0,210381685035518;0,224743140816704;0,157817643644574;0,58810360795144;0,587267826181773;0,793138004348123;0,996616122654795;0,160546526431247"
"0,208432838400767;0,36492920241869;0,0272801398776333;0,619847550797566;0,478161739535375;0,150445374160937;0,452858009876871;0,524906575529979;0,546015893759504;0,760184321148284;0,472963418238355;0,596024320761119;0,358830777098242;0,938514565485708;0,0153992391357453;0,960056531842273"
"0,080402396921131;0,506135167913064;0,847283987532394;0,641523345384444;0,178890673192209;0,00289073268441453;0,168352151785501;0,686675959738412;0,437011099435852;0,765313849255356;0,772209031973758;0,0564924572987793;0,405379859736371;0,72301430470451;0,725510588539857;0,345269102311831"
"0,664598769341588;0,205443047119444;0,773069553519452;0,704684868179651;0,694768655344523;0,100307611338045;0,488199295136327;0,986882204866601;0,520805346302131;0,832956152430067;0,61748965126866;0,751246359161432;0,0470653035770713;0,375219179799265;0,618431340836894;0,573517948045781"
"0,113403864590071;0,419181464685407;0,11581803459462;0,799373497926181;0,609750478145442;0,56846891505855;0,0194461982649524;0,469472217059092;0,788952143498602;0,939110934972846;0,704133287623712;0,011319392151077;0,944868659500757;0,0524973056921146;0,966476408144683;0,218442570186242"
"0,816403465089958;0,801080946585145;0,170102010707835;0,846218384373019;0,483134463819834;0,527194833543603;0,62049833551953;0,0512593890400032;0,180285477015057;0,168924649385006;0,584248485298038;0,26429418081473;0,943273029465095;0,0150370452363513;0,59971177986374;0,442161463604644"
